,noun,adj,turker_judgment,wiki_similarity,ldp_similarity,bert_p,bert_gen
1378,leave,brown,4.5,0.3424709439277649,-0.12439588457345965,0.0002833104517776519,0.0015845679445192218
1379,ant,brown,5.333333333333333,0.4142645001411438,0.3706053793430328,0.022653816267848015,0.09004499018192291
1380,clump,brown,4.0,0.40497174859046936,0.32832688093185425,0.5082433223724365,0.20947720110416412
1381,aspen,brown,3.75,0.40527698397636414,-0.013641376048326492,0.027381865307688713,0.008783385157585144
1382,hair,brown,4.25,0.5403850674629211,0.14924606680870056,0.16112975776195526,0.5070786476135254
1383,floor,brown,3.25,0.3503420352935791,0.01397293247282505,0.0005208353395573795,0.040286608040332794
1384,tree,brown,4.75,0.3936216235160828,0.17923204600811005,0.01659025251865387,0.06300103664398193
1385,circle,brown,2.5,0.3873297274112701,0.4714718163013458,0.001819821773096919,0.02154419757425785
1386,path,brown,3.75,0.3435519337654114,0.2839970290660858,0.0016280629206448793,0.0032562436535954475
1387,fur,brown,4.0,0.4443458914756775,0.4980012774467468,0.15652160346508026,0.6056936383247375
1388,mountain,brown,3.25,0.4355815649032593,0.19487160444259646,0.020835639908909798,0.0009652882581576705
1389,sky,brown,1.0,0.4671511352062225,0.28149276971817017,0.001309346640482545,0.004976470489054918
1390,trunk,brown,2.5,0.4020132720470429,0.3830234110355377,0.01774117350578308,0.42049506306648254
1391,color,brown,3.0,0.5973989367485046,0.400160938501358,0.020263129845261574,0.17818519473075867
1392,spot,brown,3.75,0.418414443731308,0.09195592999458313,0.0011310608824715018,0.48638787865638733
1393,eye,brown,3.333333333333333,0.4532067775726318,0.2930414378643036,0.02380203641951084,0.10390375554561615
1394,shirt,brown,3.25,0.493800014257431,0.13995182514190674,0.01677008531987667,0.00765174999833107
1395,shoe,brown,4.25,0.4399737715721129,0.13995561003684998,0.004765119403600693,0.07531863451004028
1396,oatmeal,brown,5.0,0.4890708327293396,0.2981034815311432,0.17481739819049835,0.22407162189483643
1397,belt,brown,4.5,0.4412697851657867,0.10473982989788057,0.0014347038231790066,0.1916954219341278
1398,sugar,brown,4.333333333333333,0.4774272441864014,0.4499804079532623,1.0,0.4015617370605469
1399,strawberry,brown,1.0,0.5114126801490784,0.4849538505077362,0.08186672627925873,0.0862482339143753
1400,apple,brown,2.5,0.4678118526935578,0.29534029960632324,0.01044249814003706,0.11169160157442093
1401,gravy,brown,4.25,0.4479305446147919,0.40023657679557795,0.18176017701625824,0.22876490652561188
1402,crayon,brown,3.25,0.4915958046913147,0.5558702945709229,0.07453976571559906,0.14273101091384888
1403,dog,brown,4.5,0.4689249992370606,0.1902635246515274,0.028595775365829468,0.008917727507650852
1404,grass,brown,3.5,0.47488272190094,0.2501569390296936,0.008541020564734936,0.08506660908460617
1405,leaf,brown,3.5,0.4925414323806762,0.4182215034961701,0.01851114071905613,0.06305843591690063
1406,hip,brown,3.0,0.3342314660549164,0.378866046667099,0.002100400859490037,0.03455933555960655
1407,bone,brown,1.25,0.3991146981716156,0.3741457164287567,0.0016788990469649434,0.03839753940701485
1408,top,brown,3.0,0.3929597437381744,0.16091690957546234,0.0036883738357573748,0.1216844990849495
1409,train,brown,2.5,0.3685879111289978,0.09619048982858658,0.0024813939817249775,0.0005288324318826199
1410,page,brown,2.6666666666666665,0.19681118428707126,0.11505303531885147,0.000460132461739704,0.010707861743867397
1411,milk,brown,2.0,0.4424022734165192,0.1787053495645523,0.26744166016578674,0.12684369087219238
1412,cap,brown,3.75,0.4255511462688446,0.3781819045543671,0.018554411828517914,0.19520476460456848
1413,blanket,brown,2.75,0.4241312444210053,0.1843774765729904,0.043640777468681335,0.002792889252305031
1414,rock,brown,3.0,0.4477200508117676,0.22189831733703613,0.02413812465965748,0.07706712931394577
1415,swing,brown,3.5,0.33365297317504883,-0.1146269142627716,4.155366332270205e-05,0.006791317835450172
1416,coat,brown,4.5,0.5551573038101196,0.17446959018707275,0.036805540323257446,0.08357451856136322
1417,paper,brown,3.5,0.4633847177028656,0.26643198728561396,0.31042227149009705,0.14949528872966766
1418,basket,brown,4.25,0.34237873554229736,0.11428101360797882,0.0008098527323454618,0.00843355804681778
1419,wing,brown,3.5,0.3916800618171692,0.4216300249099731,0.006068910472095013,0.7223820686340332
1420,table,brown,3.25,0.3851819336414337,-0.06791937351226808,0.002432923996821046,0.003226436907425523
1421,orange,brown,2.25,0.6846712231636047,0.6502646803855896,0.0017238379223272204,0.15727391839027405
1422,egg,brown,4.0,0.4456262290477753,0.29951730370521545,0.008567138575017452,0.08982191234827042
1423,dot,brown,3.0,0.4275878071784973,0.7115350365638733,0.0065229241736233234,0.17693349719047546
1424,penny,brown,6.25,0.3584897220134735,0.28946900367736816,0.02661558799445629,0.0032386602833867073
1425,boot,brown,3.5,0.4147841036319733,0.2709656953811645,0.011251854710280895,0.017558515071868896
1426,tail,brown,3.75,0.4403848946094513,0.42398446798324585,0.026591390371322632,0.19898216426372528
1427,stripe,brown,2.75,0.4808772504329682,0.6078286170959473,0.02671288512647152,0.30931711196899414
1428,bag,brown,5.0,0.5266604423522949,-0.015093571506440641,0.2695309817790985,0.003411749377846718
1429,girl,brown,3.25,0.4662761390209198,0.11344372481107713,0.0023566384334117174,0.00215026899240911
1430,monkey,brown,5.0,0.44684651494026173,0.2464825361967087,0.04058975726366043,0.02754618227481842
1431,honey,brown,4.25,0.4635310173034668,-0.008668896742165089,0.048997826874256134,0.2853393852710724
1432,cow,brown,3.5,0.4645167589187622,0.22533652186393735,0.031600918620824814,0.00858426932245493
1433,hall,brown,2.5,0.37557318806648254,-0.00035728467628359795,0.00037613484892062843,0.023136503994464874
1434,closet,brown,3.6666666666666665,0.3737756907939911,-0.06683855503797531,0.005619642324745655,0.0002720140910241753
1435,cake,brown,3.5,0.4284452199935913,0.3539677262306213,0.0072370776906609535,0.010319259017705917
1436,moon,bright,5.0,0.4326141774654389,0.3202859759330749,0.0013380125164985657,0.11677087843418121
1437,zoo,bright,2.75,0.16681942343711853,0.03138911724090576,0.00019471808627713472,0.00015079916920512915
1438,yellow,bright,4.666666666666667,0.6049501299858093,0.4770839214324951,0.2742229700088501,0.0538562536239624
1439,sun,bright,5.25,0.483652800321579,0.4469628632068634,0.0639440193772316,0.18203763663768768
1440,fire,bright,5.75,0.3383052945137024,0.2504457533359528,0.40381622314453125,0.02371559478342533
1441,day,bright,5.5,0.4222122430801392,0.03181326761841774,0.0018946113996207714,0.2305852621793747
1442,night,bright,2.25,0.446781724691391,0.013267450965940952,0.0008400385268032551,0.013723006471991539
1443,picture,bright,3.5,0.4041559398174286,0.06272461265325546,0.004894407000392675,0.013779273256659508
1444,color,bright,3.5,0.4664413332939148,0.2538805305957794,0.03077082335948944,0.005841481499373913
1445,star,bright,6.5,0.4660186767578125,0.3809935450553894,0.4387756288051605,0.9182880520820618
1446,shirt,bright,4.0,0.3607603907585144,-0.028986843302845955,0.004909269977360964,0.004107159096747637
1447,light,bright,4.25,0.5746868848800659,0.2607411742210388,0.20771050453186035,0.21505777537822723
1448,window,bright,4.0,0.3813651502132416,0.1287594437599182,0.0031236084178090096,0.007365974597632885
1449,engine,bright,3.0,0.24165771901607516,0.34578853845596313,0.005846608895808458,0.0014292359119281173
1450,edge,bright,1.75,0.4162625074386597,0.3265111744403839,0.03574427589774132,0.004593095276504755
1451,tail,bright,2.25,0.36378365755081177,0.3093051314353943,0.01565895788371563,0.001266073901206255
1452,feather,bright,3.25,0.3340599536895752,0.41690343618392944,0.04156778007745743,0.004164064768701792
1453,site,bright,3.25,0.240137442946434,0.38493192195892334,0.00011363950034137815,8.051294571487233e-05
1454,fish,bright,3.75,0.34373950958251953,0.2734918594360352,0.008054044097661972,0.007998732849955559
1455,paper,bright,4.0,0.3260709345340729,0.02845421619713306,0.004249723628163338,0.005774194374680519
1456,dad,bright,3.25,0.29189780354499817,0.006916666869074106,0.0016348068602383137,0.0009675808832980692
1457,mercury,bright,4.25,0.3193075954914093,0.5601951479911804,0.051952965557575226,0.010414392687380314
1458,hair,bright,2.5,0.3705635070800781,0.10614939033985138,0.0047226762399077415,0.016778996214270592
1459,tomato,bright,4.0,0.35240620374679565,0.4408017098903656,0.012110475450754166,0.005042310804128647
1460,card,bright,3.5,0.3150001764297485,0.009347427636384964,0.00026660331059247255,0.001485501416027546
1461,fruit,bright,4.5,0.3766345381736755,0.09095190465450287,0.03420896828174591,0.0006323699490167201
1462,punch,bright,3.0,0.29609042406082153,0.29047250747680664,0.0009275564807467163,0.0018263214733451605
1463,sky,bright,3.75,0.5253529548645021,0.3770160973072052,0.0033022367861121893,0.07877747714519501
1464,moonlight,bright,3.5,0.47692725062370295,0.377824604511261,0.6657968163490295,0.5351068377494812
1465,bear,fuzzy,5.5,0.2865060865879059,0.39440691471099854,0.0003129839024040848,0.0003114736173301935
1466,brown,fuzzy,2.75,0.4802345037460327,0.5477322936058044,0.0014098392566666007,0.0013274917146191
1467,nose,fuzzy,2.25,0.2972703576087952,0.20858392119407654,0.00043981455382891,0.0006028877105563879
1468,peach,fuzzy,5.0,0.3977921009063721,0.553989589214325,0.01897343061864376,0.0014644127804785967
1469,tail,fuzzy,4.5,0.36699333786964417,0.4492356181144713,0.006842846982181072,0.00040424783946946263
1470,slipper,fuzzy,4.0,0.27559134364128113,0.7511763572692871,0.002306035254150629,0.0012543898774310946
1471,bone,fuzzy,1.5,0.3116881549358368,0.6022564172744751,3.8752114051021636e-05,0.0008255603024736047
1472,top,fuzzy,3.0,0.3203743398189545,0.04277613013982773,0.0032936835195869207,0.0005786044057458639
1473,train,fuzzy,1.25,0.21640318632125852,0.10029659420251846,1.5383460549855954e-06,4.0681643440620974e-05
1474,creature,fuzzy,5.0,0.32811620831489563,0.7577798962593079,0.0025272024795413017,0.0005022792029194534
1475,blanket,fuzzy,4.75,0.4600526690483093,0.21365465223789212,0.009127778001129627,0.000768645026255399
1476,hair,fuzzy,2.75,0.35273465514183044,0.19182761013507846,0.00036240031477063894,0.0048675998114049435
1477,flower,fuzzy,3.8,0.3387342393398285,0.5112795829772949,0.0006911155069246888,0.00017206194752361625
1478,stick,fuzzy,3.333333333333333,0.3786699175834656,0.054529320448637016,0.0007202649139799178,0.0012277074856683612
1479,ear,fuzzy,2.5,0.2678770422935486,0.23709243535995486,0.0003292937471996993,0.0043851640075445175
1480,potato,sweet,2.75,0.5211181640625,0.3522263765335083,1.0,0.7275903820991516
1481,rose,sweet,3.0,0.394452840089798,0.1913558393716812,0.00025735655799508095,0.12124725431203842
1482,garden,sweet,3.25,0.39848724007606506,-0.03976808488368988,0.00900461059063673,0.00218389043584466
1483,onion,sweet,4.5,0.42663806676864624,0.3994644284248352,0.006419970188289881,0.22889865934848785
1484,peach,sweet,5.0,0.5312381982803345,0.4157039821147919,0.681252658367157,0.49349096417427063
1485,pie,sweet,4.333333333333333,0.39366957545280457,0.4763661623001098,0.0076706078834831715,0.4630903899669647
1486,girl,sweet,3.25,0.5084227323532104,0.11928418278694153,0.002972286194562912,0.024715550243854523
1487,strawberry,sweet,5.333333333333333,0.5102533102035522,0.2776525616645813,0.11337381601333618,0.16855072975158691
1488,baby,sweet,3.75,0.4634738862514496,0.04482869431376457,0.03506064414978027,0.0006288224249146879
1489,butter,sweet,3.5,0.4411717057228088,0.22406989336013794,0.004689440131187439,0.34435540437698364
1490,sauce,sweet,4.0,0.4344351887702942,0.34600985050201416,0.006590411067008972,0.6761713624000549
1491,cocoa,sweet,2.6666666666666665,0.43740442395210266,0.3292914628982544,0.0032831490971148014,0.6575256586074829
1492,marshmallow,sweet,6.25,0.4618091881275177,0.34448063373565674,0.01604597084224224,0.20710749924182892
1493,letter,cursive,3.75,0.4680491983890533,0.14019006490707395,,
1494,bush,rose,3.5,0.2806373834609985,0.7652660608291626,1.0,0.0016727333422750235
1495,stick,giant,3.0,0.35921570658683777,0.08320078998804092,0.011802160181105137,0.0007689085905440152
1496,lid,giant,3.0,0.3050140142440796,0.2103872150182724,0.002791785169392824,6.294634658843279e-06
1497,leg,giant,2.5,0.3605646789073944,0.04190674051642418,0.0005968257901258767,3.4620788937900215e-05
1498,creature,giant,3.25,0.4245298504829407,0.5503265261650085,0.08821658790111542,0.0060680634342134
1499,bean,giant,2.25,0.3984620273113251,0.5831350088119507,0.03445688635110855,0.00021407798340078443
1500,leopard,giant,2.25,0.38464295864105225,0.5413773059844971,0.002325998619198799,0.0010016028536483645
1501,seal,giant,2.5,0.3454519510269165,0.5020287036895752,0.006510757841169834,0.00019676740339491516
1502,potato,giant,2.5,0.3761915266513825,0.5312188863754272,0.0069453478790819645,0.0004830634279642254
1503,octopus,giant,3.333333333333333,0.4712850749492645,0.5030924081802368,1.0,0.005029673222452402
1504,mother,giant,3.5,0.3852258622646332,0.09725841134786606,0.0020782481878995895,1.5631459973519668e-05
1505,pirate,giant,2.0,0.3514510691165924,0.5321526527404785,0.03200005739927292,5.5617147154407576e-05
1506,puzzle,giant,2.5,0.3666091859340668,0.09976637363433838,0.010370857082307339,0.0002049234026344493
1507,juice,giant,1.25,0.3252366483211517,0.11781695485115053,0.00010579000081634149,0.0005578751442953944
1508,mess,giant,4.0,0.35410094261169434,0.2071477621793747,0.004296946804970503,0.003059767186641693
1509,frog,giant,2.5,0.4154132306575775,0.3853408694267273,0.7567323446273804,0.0002665369538590312
1510,belt,giant,2.5,0.341604620218277,0.0861845389008522,1.583509765623603e-05,6.264843250392005e-05
1511,pillow,giant,3.75,0.3630794882774353,0.1932435929775238,0.029112067073583603,0.0008984027663245797
1512,head,giant,2.25,0.4512523114681244,0.06094783544540405,0.026830973103642464,0.00014907261356711388
1513,bucket,giant,2.5,0.3642416000366211,0.22906151413917544,0.0028338071424514055,2.4808163288980722e-05
1514,water,giant,3.333333333333333,0.37228307127952576,0.06802306324243547,0.0003161364293191582,5.65544432902243e-05
1515,boy,giant,2.0,0.4340443909168243,0.34057068824768066,0.0007194542558863759,0.00043692238978110254
1516,robot,giant,2.333333333333333,0.4525721967220306,0.4449422061443329,0.988882839679718,0.0007335014524869621
1517,shoe,giant,2.25,0.3533570170402527,0.055030237883329385,0.00031945688533596694,0.00012787558080162853
1518,eye,giant,1.75,0.3461905419826508,0.30137625336647034,0.0013527037808671594,0.00042433434282429516
1519,lip,giant,3.25,0.3169852495193481,0.22769077122211456,5.4965777962934226e-05,1.6301888763337047e-06
1520,worm,giant,3.0,0.369386613368988,0.5907517075538635,0.6649906635284424,0.0013037825701758265
1521,baby,giant,2.333333333333333,0.4274806082248688,0.16866907477378845,0.011405565775930882,2.5570117941242643e-05
1522,dog,giant,2.5,0.3716040849685669,0.3707860410213471,0.02309582382440567,0.0002437528019072488
1523,book,giant,2.25,0.3246658742427826,0.06218296661973,0.001114833983592689,0.00020188363851048052
1524,fish,giant,2.75,0.4115108549594879,0.39293596148490906,0.13747470080852509,0.0003557500021997839
1525,truck,giant,5.0,0.40368780493736267,0.21648339927196505,0.002367995213717222,6.38481869827956e-05
1526,circle,giant,4.25,0.2828606367111206,0.2476215809583664,0.027548089623451233,0.002971826121211052
1527,caterpillar,giant,2.75,0.4012344479560852,0.5480906367301941,0.1907861977815628,2.980769750138279e-05
1528,town,giant,2.5,0.3747861385345459,0.3843629360198975,0.00026502247783355415,6.005775958328741e-06
1529,cat,giant,2.5,0.35860997438430786,0.3230321407318115,0.05776452645659447,0.0009381864219903946
1530,foot,giant,2.0,0.4564747214317322,0.07457476854324341,0.002811524784192443,0.0004536154156085104
1531,body,giant,2.5,0.3102808892726898,0.21167045831680295,0.006889911834150553,0.00012148284440627322
1532,puppet,giant,1.75,0.40291500091552734,0.18806850910186768,0.3676155209541321,0.0011550465133041143
1533,piece,giant,3.75,0.3444560468196869,0.2790070176124573,0.0017652848036959767,0.00021218383335508406
1534,food,giant,2.6666666666666665,0.3613115847110748,0.004605981055647135,0.0023215010296553373,0.00016918257460929453
1535,clay,giant,2.5,0.3234961032867432,0.4158341288566589,0.0002449229941703379,7.261854534590384e-06
1536,movie,giant,2.6666666666666665,0.3461616337299347,0.10605944693088533,0.00026176084065809846,6.873160600662231e-05
1537,gorilla,giant,2.5,0.4629737436771393,0.6473707556724548,0.3518081605434418,0.0009733499609865248
1538,lady,giant,1.75,0.3794814348220825,0.5647788643836975,0.0002368640125496313,0.00012125064677093178
1539,building,giant,3.0,0.3712632358074188,0.31695765256881714,0.00455313129350543,3.0602837796323e-05
1540,bug,slippery,2.0,0.2721519768238068,0.130289226770401,0.0009355306392535567,0.001435466343536973
1541,ground,slippery,3.0,0.3706286549568176,0.2851336002349853,0.003953967243432999,0.0036931713111698627
1542,balloon,slippery,2.75,0.23407717049121854,0.10394863784313202,1.7724472854752094e-05,0.00048561676521785557
1543,slipper,slippery,2.5,0.3354489207267761,0.4301463961601257,0.001957399770617485,0.02073267661035061
1544,ice,slippery,5.75,0.3855852782726288,0.17007063329219818,0.02401004731655121,0.04572536423802376
1545,water,slippery,2.5,0.35740432143211365,-0.04659968614578247,0.0012591786216944456,0.0025037769228219986
1546,slide,slippery,5.0,0.4216345548629761,0.026257783174514767,0.0014285469660535455,0.01786895841360092
1547,shower,slippery,3.6,0.28435322642326355,0.19087937474250796,5.434219929156825e-05,3.564188227755949e-05
1548,curtain,slippery,1.5,0.2666020691394806,0.4912549555301666,0.0003455410769674927,0.00010050566925201565
1549,floor,slippery,3.0,0.3784966468811035,0.1952541321516037,0.00011040281970053911,0.016145730391144753
1550,table,slippery,3.75,0.2551785111427307,0.01376106683164835,8.335652819368988e-05,0.0010313227539882064
1551,honey,slippery,2.0,0.33219730854034424,0.0459870882332325,0.0010896726744249463,0.002135208575055003
1552,foot,slippery,2.5,0.3889296352863312,-0.007422748487442731,0.0011265029897913337,0.005976762156933546
1553,leg,slippery,2.5,0.27539390325546265,-0.009179927408695221,0.00011822939268313348,0.0078108049929142
1554,hand,slippery,2.6666666666666665,0.35412320494651794,-0.12964218854904175,0.0011733506107702851,0.006258707959204912
1555,sock,slippery,1.75,0.25398752093315125,-0.013136731460690498,0.000879540981259197,0.00581150408834219
1556,soap,slippery,5.25,0.29925820231437683,0.055084869265556335,0.012643909081816673,0.02396913804113865
1557,hair,blond,3.5,0.6413694620132446,0.2176797091960907,0.5609838366508484,0.15971598029136658
1558,horse,blond,2.25,0.3156867027282715,0.19027194380760196,0.0011749895056709647,0.007572431117296219
1559,girl,blond,3.25,0.5602505803108215,0.3232350647449493,0.055030614137649536,0.012306262739002705
1560,guy,blond,3.5,0.5018853545188904,0.18544726073741916,0.03685422241687775,0.012422475032508373
1561,ring,silver,4.0,0.4474436044692993,0.4702534973621368,0.4144698977470398,0.19628022611141205
1562,box,silver,2.25,0.4020732939243317,0.1939755082130432,0.029181823134422302,0.044343359768390656
1563,grey,silver,3.0,0.5212740898132324,0.7448158264160156,0.040286868810653687,0.0035598266404122114
1564,hat,silver,2.5,0.4210193455219269,0.3290910124778748,0.01151878573000431,0.08876901119947433
1565,police,silver,2.25,0.3028785884380341,0.566028892993927,0.00023117876844480634,0.00020869473519269377
1566,dinosaur,silver,1.75,0.2839426398277283,0.6747824549674988,0.10322733968496323,0.014572583138942719
1567,foot,silver,2.0,0.3941604495048523,0.14083242416381836,0.018194429576396942,0.029782580211758614
1568,line,silver,2.0,0.37116584181785583,0.2389739006757736,0.039030443876981735,9.448649507248774e-05
1569,rocket,silver,3.75,0.3314990401268005,0.7206121683120728,0.06711593270301819,0.0002115629322361201
1570,ship,silver,3.25,0.3955041468143463,0.6060941219329834,0.055286288261413574,0.001475931378081441
1571,nose,silver,1.6666666666666667,0.3832141160964966,0.07918454706668854,0.0020510635804384947,0.004565475508570671
1572,cone,silver,1.75,0.3357137143611908,0.7938942313194275,0.2939436435699463,0.014915337786078453
1573,car,silver,3.5,0.4178160429000855,0.3081130385398865,0.02328571118414402,0.005164239555597305
1574,penny,silver,1.8,0.4411074221134186,0.6351896524429321,0.5905226469039917,0.04543204978108406
1575,dollar,silver,2.25,0.4813616573810578,0.6838487982749939,1.0,0.3100619912147522
1576,bell,silver,4.5,0.4267583191394806,0.4803617894649506,0.36572667956352234,0.12200753390789032
1577,shell,silver,3.5,0.3698135018348694,0.5459237694740295,0.10270366072654724,1.7603304513613693e-05
1578,bean,silver,1.75,0.38394549489021296,0.6564965844154358,0.027562381699681282,0.0021547041833400726
1579,card,silver,2.75,0.3807652592658997,0.1557958722114563,0.0012283169198781252,0.01711137779057026
1580,star,gold,4.75,0.4451628029346466,0.4942107796669006,0.08582959324121475,0.011251045390963554
1581,top,gold,3.0,0.3641681075096129,0.3322244882583618,0.011049826629459858,0.008170094341039658
1582,reindeer,gold,1.25,0.3117051422595978,0.4735124111175537,0.026687538251280785,0.005095276515930891
1583,balloon,gold,3.0,0.33786267042160034,0.4349638521671295,0.017826823517680168,0.00049876410048455
1584,shoe,gold,2.75,0.3777846097946167,0.21016402542591092,0.006945156026631594,0.03556418418884277
1585,mountain,gold,1.5,0.4565916359424591,0.2772657871246338,0.03052651882171631,0.0009644518722780049
1586,hill,gold,2.6,0.3551876246929169,0.047753188759088516,0.002468117279931903,0.0003257548378314823
1587,coin,gold,4.0,0.5039345026016235,0.36711347103118896,1.0,0.7098057866096497
1588,dragon,gold,2.75,0.4430117011070252,0.3329676389694214,0.014417029917240143,0.00266115739941597
1589,bag,gold,3.0,0.4443737864494324,0.20777226984500885,0.013728557154536247,0.0010519365314394236
1590,window,gold,2.0,0.2766631543636322,0.03287332504987717,0.0004746562335640192,0.001723413821309805
1591,dinosaur,gold,1.25,0.3061184287071228,0.4884267151355744,0.023363495245575905,0.015385471284389496
1592,map,gold,2.0,0.33992043137550354,0.3905797004699707,0.011956989765167236,0.012479179538786411
1593,cap,gold,2.25,0.3846645951271057,0.3295129537582397,0.01896389201283455,0.00010005120566347614
1594,helmet,gold,2.5,0.3788567483425141,0.2922736406326294,0.3171318769454956,0.04910371080040932
1595,guy,gold,1.0,0.2958396077156067,-0.019042737782001492,0.0005092351930215955,0.00022024026839062572
1596,sky,gold,2.0,0.4315884709358215,0.4046396017074585,0.0007487947004847229,0.004258038476109505
1597,gift,gold,2.25,0.3915477693080902,0.4631753861904144,0.07313745468854904,0.013214671052992344
1598,tooth,gold,2.75,0.4277518093585968,0.3903685510158539,0.14873728156089783,0.001350419595837593
1599,glass,gold,2.0,0.3977257311344147,0.4370719790458679,0.0006924349581822753,0.024467533454298973
1600,bean,gold,2.75,0.390924870967865,0.6117209196090698,0.009671666659414768,0.002174494555220008
1601,card,gold,3.0,0.3883782625198364,0.2856554985046387,0.003023858880624175,0.02363831363618374
1602,purple,pinky,3.25,0.4808703660964966,0.26436129212379456,,
1603,toe,pinky,2.6666666666666665,0.5058357715606691,0.550492525100708,,
1604,cloud,grey,4.5,0.4768463969230652,0.5984319448471069,0.0326220840215683,0.029752317816019058
1605,color,grey,3.0,0.5326997637748718,0.30984583497047424,0.020962847396731377,0.05435735732316971
1606,snow,grey,2.0,0.4309613108634949,0.364194929599762,0.017522240057587624,0.0021250878926366568
1607,garbage,grey,4.0,0.3240768015384674,0.029932759702205658,0.01847151108086109,0.0001709684875095263
1608,hair,grey,3.0,0.4971437752246857,-0.050308573991060264,0.010685939341783524,0.15737302601337433
1609,cap,grey,4.0,0.4161021411418915,0.3743946552276611,0.00273809558711946,0.021053625270724297
1610,button,grey,3.2,0.365820586681366,0.28637266159057617,0.0004973709583282471,0.004302086774259806
1611,mouse,grey,4.0,0.3751206398010254,0.36470481753349293,0.022176282480359077,0.012220293283462524
1612,piece,grey,2.75,0.3005235493183136,0.17811545729637146,0.0006375832017511129,0.006338993553072214
1613,bridge,grey,3.5,0.301358163356781,0.1360505223274231,0.0012844244483858347,0.0007422646158374846
1614,dog,grey,3.0,0.39611873030662537,0.11542239040136335,0.019133809953927994,0.0036112472880631685
1615,clay,grey,4.333333333333333,0.404118150472641,0.3638413548469544,0.0009364651632495224,0.05387456342577934
1616,sky,grey,3.5,0.5105363726615906,0.36089155077934265,0.02326235920190811,0.15503264963626862
1617,shirt,grey,3.75,0.3895573318004608,-0.045836880803108215,0.042336706072092056,0.010478759184479713
1618,mud,muddy,5.5,0.6629514098167419,0.4919973909854889,0.4247736632823944,0.16876554489135742
1619,bottom,muddy,4.0,0.4188310205936432,0.07338141649961473,0.18895688652992249,0.007497099693864584
1620,foot,muddy,2.0,0.4082117974758148,0.06982409209012985,0.0035180281847715378,0.005522486753761768
1621,guy,muddy,2.5,0.24524272978305814,0.19842363893985748,8.560682908864692e-05,0.0001207154055009596
1622,water,colored,2.75,0.38945311307907104,-0.02136683277785778,0.004241274204105139,0.00018491549417376518
1623,dot,colored,3.0,0.41865792870521545,0.678916335105896,0.0023973530624061823,0.0009177927859127522
1624,pencil,colored,4.5,0.4743305146694183,0.03126547858119011,0.1989249438047409,4.75182241643779e-05
1625,paper,colored,4.5,0.4041835069656372,0.14588890969753265,0.010896206833422184,0.005341441370546818
1626,ball,colored,5.25,0.3413686156272888,-0.10952316224575044,0.008392847143113613,0.0017441995441913605
1627,block,colored,3.5,0.3042608797550201,0.3215017020702362,0.00016774643154349178,0.005996081046760082
1628,box,colored,3.75,0.388976514339447,0.10209411382675172,0.002924505155533552,0.00019019708270207047
1629,balloon,colored,5.5,0.3730025887489319,0.14124570786952972,0.007027060724794865,0.000104922080936376
1630,stroller,colored,5.25,0.2121582627296448,-0.118718683719635,0.007562175393104553,2.882788612623699e-05
1631,boat,colored,4.5,0.35054174065589905,0.053746648132801056,0.00027547942590899765,8.51921213325113e-05
1632,glue,colored,2.0,0.34617990255355835,0.3268663287162781,0.11912985891103745,0.0031416588462889194
1633,triangle,colored,2.75,0.3717038631439209,0.3146267533302307,0.007863632403314114,0.008808324113488197
1634,light,colored,3.6666666666666665,0.4710357785224914,0.15190839767456055,0.002216620370745659,2.8355330869089812e-05
1635,ear,colored,2.5,0.29717329144477844,-0.012585444375872612,0.00021211407147347927,0.0014883503317832947
1636,row,top,2.5,0.4222509264945984,0.2206958681344986,0.04398099705576897,0.002137858420610428
1637,step,top,3.0,0.42042890191078186,0.4356927275657654,0.4610045850276947,0.0019366139313206077
1638,bunk,top,4.25,0.3841844499111176,-0.03495214506983757,1.0,0.0014585604658350348
1639,box,tin,3.5,0.4788275361061096,-0.09693993628025056,0.017069170251488686,0.002553967759013176
1640,leaf,dead,3.5,0.34984132647514343,0.23034417629241946,0.6031401753425598,0.01536346971988678
1641,wife,dead,2.5,0.4538869559764862,0.24716033041477206,0.6018370389938354,0.17515547573566437
1642,person,dead,2.75,0.4131655693054199,0.1396508812904358,0.015664709731936455,1.0
1643,horse,dead,2.25,0.42174452543258667,0.015413935296237469,0.028879238292574883,1.0
1644,baby,dead,2.25,0.4241412878036499,-0.06493578106164932,0.41232749819755554,0.23402580618858337
1645,battery,dead,3.75,0.2762792110443115,-0.011682451702654362,1.0,0.7413756847381592
1646,worm,dead,3.0,0.3329926133155823,0.3658194541931152,0.45499780774116516,0.24710382521152496
1647,fly,dead,3.4,0.3728890717029572,0.1815260797739029,0.006279917899519205,0.021550443023443222
1648,bug,dead,3.75,0.3372099995613098,0.09883026778697968,0.2299351841211319,0.005393483676016331
1649,fish,dead,3.5,0.4365810453891754,0.2252481281757355,0.5287765860557556,0.010905126109719276
1650,bone,dead,4.75,0.39093878865242,0.24282874166965485,0.0012101349420845509,0.0028774652164429426
1651,turtle,dead,3.0,0.3544938266277313,0.2391185611486435,0.302194207906723,0.11674627661705017
1652,head,dead,3.0,0.4377513825893402,-0.09242181479930878,0.01772220991551876,0.0007573625771328807
1653,leave,dead,3.0,0.3440802991390228,-0.08172588050365448,0.0049053276889026165,0.003039006609469652
1654,flower,dead,4.5,0.3558749854564667,0.3353336453437805,0.026571301743388176,0.00017598140402697027
